2,11.46900699534883,0,0,2.3462,3144.483360131663
4,22.93801399069767,0,0,2.365,2761.008634041344
6,34.4070209860465,0,0,2.4186,2446.697791351719
8,45.87602798139533,0,0,2.4454,2446.699216371323
10,57.34503497674417,0,0,2.4565,2446.693556245431
12,68.81404197209299,0,0,2.4302,2922.229745013366
14,80.28304896744183,0,0,2.343,3225.195778402084
16,91.75205596279066,0,0,2.3255,2902.887772203906
18,103.2210629581395,0,0,2.337,2905.152205116853
20,114.6900699534883,0,0,2.3279,3140.364086325383
22,126.1590769488372,0,0,2.3427,3315.916621917197
24,137.628083944186,0,0,2.2639,3106.215904604631
26,149.0970909395348,0,0,2.3876,2446.705837812744
28,160.5660979348837,0,0,2.3551,2796.548109515232
30,172.0351049302325,0,0,2.2761,3598.482280984464
32,183.5041119255813,0,0,2.3059,3270.208918402338
34,194.9731189209301,0,0,2.3081,3142.146934618816
36,206.442125916279,0,0,2.3298,2978.561531604975
38,217.9111329116278,0,0,2.2824,3031.801099354046
40,229.3801399069766,0,0,2.2284,2862.255813126196
42,240.8491469023255,0,0,2.2245,2736.763210719923
44,252.3181538976743,0,0,2.4575,2446.692750220846
46,263.7871608930232,0,0,2.4571,2446.693547280826
48,275.256167888372,0,0,2.4572,2446.693362491318
50,286.7251748837208,0,0,2.4572,2446.692849918897
52,298.1941818790696,0,0,2.4572,2446.692153859026
54,309.6631888744185,0,0,2.4569,2446.697355569002
56,321.1321958697673,0,0,2.4557,2446.820448286303
58,332.6012028651161,0,0,2.284,3125.44127948425
60,344.070209860465,0,0,2.3076,3215.589447604877
62,355.5392168558138,-1.653696963186719,0.7092021107673645,2.3061,2917.302108211853
64,367.0082238511627,-2.928879487690299,1.487581253051758,2.3573,2587.820426032778
66,378.4772308465115,-4.341963417819715,1.051699638366699,2.3776,2832.910987700755
68,389.9462378418603,-5.261504486708898,-0.1843730807304382,2.4272,3185.001554910074
70,401.4152448372091,-4.941389164680091,-0.3746380805969238,2.3133,3426.561475366851
72,412.884251832558,-3.034710633763172,-0.08817899227142334,2.3142,3244.203370424397
74,424.3532588279068,-0,-1.077487945556641,2.3713,3052.336418188363
76,435.8222658232556,3.034710633763172,-1.534465789794922,2.3559,2984.528113871544
78,447.2912728186045,4.941389164680091,0.5618426203727722,2.176,3499.419001687155
80,458.7602798139533,5.261504486708898,2.546063423156738,2.3787,2446.759514924887
82,470.2292868093022,4.341963417819715,1.86762809753418,2.4398,2446.692153989516
84,481.698293804651,2.928879487690299,0.4291436672210693,2.4532,2446.691989955249
86,493.1673007999998,1.653696963186719,-0.0198308452963829,2.4449,2437.80539859685
88,504.6363077953486,0,-0.4123697876930237,2.294,3008.149609463533
90,516.1053147906975,0,-0.821841835975647,2.2963,3098.048886752976
92,527.5743217860463,0,-0.4180768728256226,2.3219,2949.119289726555
94,539.0433287813952,0,0.04749089851975441,2.2772,3087.728912462851
96,550.5123357767441,0,-0.1984657049179077,2.2299,3000.259661424308
